company_name,job_title,location,page_number,posted_time,search_keyword,technologies,years_of_experience
Super Pack for Engineering Industries -,Design Engineer,"6th of October,",2,,Data engineer,"·,Computer Science,·,CAD,·,CAD Software,·,Design,·,Information Technology (IT),·,Mechanical",
Yes Pac -,Mechanical Maintenance Engineer,"6th of October,",2,9 days,Data engineer,"·,equipment,·,Machines,·,Maintenance,·,Manufacturing,·,Mechanical,·,Printing,·,Drawings",
Nacita -,Quality Software Engineer,"Giza,",3,21 days,software,"·,Agile,·,Computer Science,·,Engineering,·,Information Technology (IT),·,Programming,·,Java",
Amit Learning -,Software Testing Instructor,"Maadi,",3,22 days,software,"·,Selenium,·,Automation,·,Java,·,Testing,·,ISTQB,·,JavaScript",
eVision -,Software Developer,"New Cairo,",3,22 days,software,"·,APIs,·,Computer Science,·,Java,·,RESTful,·,SQL,·,Engineering",
Sourcya -,Software Project Manager,"Alexandria,",3,17 days,software,"·,Microsoft Project,·,Project Management,·,Agile,·,Scrum,·,Asana,·,Trello,·,Negotiation,·,Computer Science",
Off-Beat -,Junior Embedded Software Engineer,"Heliopolis,",3,24 days,software,"·,Programming,·,Embedded Systems,·,Computer Science",
Specialized Seamless Services  -,Software Engineer,"Cairo,",3,24 days,software,"·,CCNA,·,mssa,·,Radiology Information System,·,Computer Science,·,Information Technology (IT),·,SQL",
Confidential -,"Software Engineer "" Website Back End ""","Maadi,",3,23 days,software,"·,Computer Science,·,Information technology,·,Information Technology (IT),·,Odoo,·,English,·,back-end",
realme -,Software Testing Engineer,"New Cairo,",3,26 days,software,"·,Communication,·,Information Technology (IT),·,Engineering,·,Testing,·,Electronics",
compsoft -,AI & Software Trainer,"Giza,",3,25 days,software,"·,Computer Science,·,Information Technology (IT),·,AI,·,Big Data",
Aureka -,Software Developer,"Nasr City,",3,1 month,software,"·,ASP.Net,·,JavaScript,·,Java,·,HTML,·,Python,·,CSS",
Confidential -,Software Tester,"Dokki,",3,1 month,software,"·,Test,·,tester,·,Testing,·,Information Technology (IT),·,Computer Science",
Efada Technology -,"Software Developer ""Outsourced Cash team""","6th of October,",3,1 month,software,"·,Agile,·,Information Technology (IT),·,Java,·,Computer Science,·,Agile Methodology,·,AWS,·,Cloud",
Efada Technology -,"Software Developer ""Outsourced""","6th of October,",3,1 month,software,"·,Computer Science,·,Information Technology (IT),·,Java,·,Design,·,Spring,·,RabbitMQ",
Bee Informatic tecknology -,Software Tester / QA Engineer,"Dokki,",3,1 month,software,"·,Computer Science,·,Testing,·,Information Technology (IT),·,SQL,·,Postman,·,Automation",
Osus Group  -,Software Tester - Fully Remote Job,"Cairo,",3,1 month,software,"·,Quality Assurance,·,System Testing,·,Testing,·,Automation Testing,·,User Testing",
Storlytics  -,Renewable Energy Engineer,"Cairo,",3,21 days,python,"·,English,·,AutoCAD,·,Electrical Engineering,·,Renewable Energy,·,Power,·,PVsyst",
Groupe- Atlantic -,Assembly process Engineer,"10th of Ramadan City,",3,18 days,python,"·,Engineering,·,Mechanical Engineering,·,Production,·,Process,·,Manufacturing,·,Process Improvement,·,Six Sigma",
Aldabboos Group     -,Odoo Developer,"Sheraton,",3,17 days,python,"·,Odoo Development,·,Odoo,·,Mobile Development,·,REST,·,Software,·,Information Technology (IT)",
TopLine  -,Senior Linux System Administrator,"Cairo,",3,22 days,python,"·,AWS,·,Computer Science,·,Information Technology (IT),·,Linux,·,Maintenance,·,SQL,·,System Administration",
Jessour Misr -,Odoo Developer,"Abu Rawash,",3,22 days,python,"·,ERP,·,Computer Science,·,Information Technology (IT),·,Odoo,·,Development",
Get AI Driven -,AI Solutions Architect,"Cairo,",3,20 days,python,"·,AI,·,Architecture,·,Computer Engineering,·,APIs,·,Computer Science,·,DevOps,·,Engineering,·,English,·,JavaScript",
My Business Care Team -,Senior Developer/Manager (Full-Stack + ML Ops),"Cairo,",3,23 days,python,"·,AWS,·,Information Technology (IT),·,Software,·,Software Development,·,DevOps,·,Cloud,·,Lambda,·,EC2,·,DynamoDB",
My Business Care Team -,AWS / Amazon Connect Specialist,"Cairo,",3,23 days,python,"·,AWS,·,Information Technology (IT),·,Node.js,·,PHP,·,RESTful APIs,·,PostgreSQL,·,Amazon Web Services",
Confidential -,Frappe & ERPNext Developer,"Riyadh,",3,26 days,python,"·,jQuery,·,JavaScript,·,HTML,·,erpnext,·,CSS,·,Computer Science",
ECC Group -,Technical Team Lead,"Nasr City,",3,25 days,python,"·,Computer Science,·,Development,·,Engineering,·,Information Technology (IT),·,Java,·,JavaScript,·,Management,·,Programming",
Global Brands -,Senior AI Developer,"New Cairo,",3,25 days,python,"·,AWS,·,APIs,·,Information Technology (IT),·,Java,·,Software Development,·,Software,·,Computer Science",
Confidential -,Full stack developer [PHP - Laravel],"New Cairo,",3,25 days,python,"·,Computer Science,·,Software Development,·,Information Technology (IT),·,Software Engineering,·,PHP,·,Software",
Aureka -,Software Developer,"Nasr City,",3,1 month,python,"·,ASP.Net,·,JavaScript,·,Java,·,Software Development,·,HTML,·,Software,·,CSS",
Canonical -,Software Engineer - Python and K8s,"Riyadh,",3,,python,"·,Information Technology (IT),·,Computer Science,·,Software Development,·,Software Engineering,·,Engineering,·,Computer Engineering,·,Software",
Confidential -,Full Stack Engineer,"Cairo,",3,1 month,python,"·,Angular,·,React,·,Backend,·,Front End",
OTIC -,Python Backend Developer – AI & Chatbots,"New Cairo,",3,2 months,backend,"·,Database,·,Computer Science,·,Azure,·,APIs,·,Software Development,·,Oracle,·,Python,·,Django",
CM Smart Contracting and consultation -,Full Stack Developer,"Mokattam,",3,21 days,backend,"·,Computer Science,·,Full Stack,·,Information Technology (IT),·,MySQL,·,Node.js,·,React.js,·,Software Development,·,Software Engineering,·,Engineering",
النورس للتجاره  -,Senior Backend Developer (PHP & Laravel) - Web Applications,"New Nozha,",3,2 months,backend,"·,AWS,·,Computer Science,·,Design,·,Git,·,Information Technology (IT),·,Laravel,·,MySQL",
Confidential -,Full Stack Team Lead,"Dubai,",3,22 days,backend,"·,Azure,·,Development,·,Information Technology (IT),·,Cloud,·,HTML,·,Computer Science,·,CSS,·,Java",
DOT Information Technology -,Senior Backend Developer,"New Cairo,",3,2 months,backend,"·,C#,·,MVC,·,ASP.NET Core,·,MS SQL Server,·,Microsoft Azure,·,Azure DevOps Server",
GARO -,Junior ASP.NET Developer,"Riyadh,",3,18 days,backend,"·,ASP.Net,·,Development,·,.Net,·,ASP,·,Computer Science,·,Git,·,Information Technology (IT),·,NET",
Confidential -,"Software Engineer "" Website Back End ""","Maadi,",3,23 days,backend,"·,Computer Science,·,Information technology,·,Information Technology (IT),·,Software Development,·,Odoo,·,Software Engineering,·,English",
Confidential -,Senior Backend Developer,"Cairo,",3,2 months,backend,"·,Node.js,·,Software Engineering,·,Software Development,·,Computer Science",
Sulfah -,Senior Backend Developer PHP / Laravel,"Maadi,",3,2 months,backend,"·,Computer Engineering,·,Computer Science,·,Information Technology (IT),·,Software,·,Software Development,·,Linux,·,PHP,·,Jenkins",
Confidential -,Full Stack Engineer,"Cairo,",3,1 month,backend,"·,Angular,·,React,·,Python,·,Front End",
pavami -,Laravel Developer,"Cairo,",3,1 month,backend,"·,API,·,Laravel,·,PHP,·,MySQL,·,Computer Science,·,Engineering,·,front-end",
Boca Pro  -,Engineering Team Lead (PHP Laravel & WordPress),"Maadi,",3,1 month,backend,"·,Agile,·,Communication skills,·,Computer Science,·,Development,·,Engineering,·,Information Technology (IT),·,PHP,·,Software Engineering,·,Laravel",
Confidential -,Back end developer dot net,"Alexandria,",3,2 months,backend,"·,Software Development,·,APIs",
Dash Code -,Senior Front-End Developer,"Cairo,",3,2 months,backend,"·,CSS,·,front-end,·,HTML,·,Git,·,Information Technology (IT),·,Sass,·,JavaScript,·,Web Development",
Dash Code -,PHP Laravel Full-Stack Developer,"Heliopolis,",3,2 months,backend,"·,PHP Laravel,·,Stack,·,Computer Science,·,Software Development,·,Full-Stack,·,blade,·,Front-End Development,·,HTML",
Algoriza -,Senior Full Stack Developer ( Node Js & React),"Giza,",3,9 days,frontend,"·,AWS,·,Computer Science,·,CSS,·,HTML,·,Information Technology (IT),·,JavaScript",
Enhanced Genetics AI -,Front-End Developer (Angular) – AI & Azure HealthTech Platform,"Medellin,",3,2 months,frontend,"·,Angular,·,Azure",
Monglish Academy -,Front End Developer,"Alexandria,",3,16 days,frontend,"·,Information Technology (IT),·,Software Development",
Brain Box -,Frontend Developer (TypeScript/JavaScript – Svelte & React),"New Cairo,",3,2 months,frontend,"·,Front end,·,Svelte,·,Typescript,·,JavaScript,·,CSS,·,Software Development,·,Computer Science,·,Development",
Babeleye -,Full Stack Developer,"Maadi,",3,18 days,frontend,"·,Computer Science,·,Engineering,·,Software Development,·,Software Engineering,·,Information Technology (IT),·,Software,·,Laravel,·,jQuery",
ECC Group -,Wordpress Developer,"Nasr City,",3,17 days,frontend,"·,CSS3,·,HTML5,·,Git,·,Information Technology (IT),·,JavaScript,·,jQuery,·,MySQL",
CM Smart Contracting and consultation -,Full Stack Developer,"Mokattam,",3,21 days,frontend,"·,Computer Science,·,Full Stack,·,Information Technology (IT),·,MySQL,·,Node.js,·,React.js,·,Software Development,·,Software Engineering,·,Engineering",
HIGHBASE TRADING W.L.L -,Senior Full Stack PHP Laravel Developer (Remote - Full Time),"Cairo,",3,18 days,frontend,"·,PHP,·,HTML5,·,CSS3,·,Laravel,·,MySQL,·,Vue.js,·,Tailwind",
Sulfah -,Senior Frontend Developer (Vue.js),"Maadi,",3,2 months,frontend,"·,Information Technology (IT),·,Programming,·,Software Engineering,·,Software Development,·,Computer Science,·,CSS3,·,English",
Confidential -,"Software Engineer "" Website Back End ""","Maadi,",3,23 days,frontend,"·,Computer Science,·,Information technology,·,Information Technology (IT),·,Software Development,·,Odoo,·,Software Engineering,·,English,·,back-end",
Saikoro -,Junior Web Developer,"Cairo,",3,21 days,frontend,"·,Computer Science,·,API,·,CSS,·,HTML,·,MySQL,·,PHP,·,React,·,Software Development,·,Web Development",
Confidential -,Web Administrator,"Maadi,",3,18 days,frontend,"·,Computer Science,·,Development,·,HTML,·,Information Technology (IT),·,JavaScript,·,Web Development,·,CSS,·,WordPress",
Confidential -,Senior Frontend Developer,"Cairo,",3,2 months,frontend,"·,React,·,CSS3,·,HTML5,·,JavaScript",
pavami -,Laravel Developer,"Cairo,",3,1 month,frontend,"·,API,·,backend,·,Laravel,·,PHP,·,MySQL,·,Computer Science,·,Engineering",
Royal Cyber -,Front End Developer,"Riyadh,",3,1 month,frontend,"·,CSS,·,JavaScript,·,jQuery,·,HTML5,·,CSS3,·,Ui Development",
Lumin -,Senior AI Engineer,"Sheikh Zayed,",1,9 days,Machine learning,"·,AI,·,Artificial Intelligence,·,Computer Vision,·,TensorFlow,·,Python,·,Computer Science,·,Programming,·,PyTorch",
34ML -,Cloud Infrastructure Engineer,"Heliopolis,",1,11 days,Machine learning,"·,Software Development,·,Information Technology (IT),·,Web Development,·,Computer Engineering,·,Software Engineering,·,PHP,·,Laravel,·,Image Recognition",
Quantanite -,AI Engineer,"Maadi,",1,18 days,Machine learning,"·,AI,·,Algorithms,·,Computer Science,·,Information Technology (IT),·,Engineering,·,Python,·,Software",
Get AI Driven -,AI Solutions Architect,"Cairo,",1,20 days,Machine learning,"·,AI,·,Architecture,·,Computer Engineering,·,APIs,·,Computer Science,·,DevOps,·,Engineering,·,English,·,JavaScript",
compsoft -,AI & Software Trainer,"Giza,",1,25 days,Machine learning,"·,Computer Science,·,Information Technology (IT),·,Software,·,Software trainer,·,AI,·,Software Engineering,·,Big Data",
Green Foods -,IT and AI Specialiat,"Cairo,",1,1 month,Machine learning,"·,AI,·,computer,·,Computer Science,·,Information Technology (IT)",
Syad Tech -,AI Developer,"Cairo,",1,2 months,Machine learning,"·,AI,·,software configration,·,Computer Vision,·,Computer Science,·,Information Technology (IT),·,Software Development,·,Programming",
Mobility Pro DMCC -,Senior Data Analyst,"Azarita,",1,2 months,Machine learning,"·,Data Analysis,·,Data Science,·,Microsoft Excel,·,Power BI,·,SQL,·,Python,·,Statistics",
DOT Information Technology -,Senior Data Scientist,"New Cairo,",1,2 months,Machine learning,"·,Information Technology (IT),·,Programming,·,NLP",
HYVE Technology Consulting  -,Data Scientist,"Cairo,",1,,Machine learning,"·,Computer Science,·,Data,·,Data Science,·,data scientist,·,Engineering,·,Hadoop,·,Information Technology (IT),·,Java,·,Python",
Etkaan  -,Technical Sales Manager,"Hadayek Alahram,",1,9 days,Machine learning,"·,Engineering,·,Packaging,·,Applied Arts,·,Sales,·,Science,·,Marketing,·,Technical Sales,·,Project Management",
Link Development -,AI Engineering Manager,"Cairo,",1,,Machine learning,"·,Computer Science,·,BI,·,Software Engineering,·,SQL,·,Software Development,·,Power BI,·,SSRS,·,SQL Server",
Fixed Solutions -,Presales Engineer,"Cairo,",1,9 days,Machine learning,"·,Pre-Sales,·,Sales engineer,·,sales skills,·,Science,·,Software,·,Software Development,·,Computer Science",
Global Brands -,Senior AI Developer,"New Cairo,",1,25 days,Machine learning,"·,AWS,·,APIs,·,Information Technology (IT),·,Python,·,Java,·,Software Development,·,Software,·,Computer Science",
Alshaya -,Senior Manager - Data Analytics,"Nasr City,",1,,Machine learning,"·,Data Analytics,·,CRM,·,Quantitative Research,·,Commercial Analysis,·,Performance Measurement,·,Loyalty Programme,·,Performance Analytics,·,Loyalty Programme Analytics",
Constructive -,Junior Mechanical Site Engineer,"Sheikh Zayed,",3,,Data engineer,"·,Mechanical,·,HVAC,·,mechanical site,·,Site",
SANA SOFT -,VOIP & Linux Systems Engineer,"Cairo,",3,16 days,Data engineer,"·,Apache,·,CentOS,·,Communication,·,Computer Science,·,DNS,·,Information Technology (IT),·,Linux,·,MySQL",
Confidential -,Value Engineer,"Riyadh,",3,16 days,Data engineer,"·,Project Management,·,Cost Control,·,Primavera,·,Software,·,Construction",
Arab Mechanical Engineers  -,Scaffolding & Formwork Sales Engineer,"Nasr City,",3,,Data engineer,"·,AutoCAD,·,Construction,·,Scaffolding,·,Steel,·,Formwork,·,Sales",
Confidential -,Firefighting & Mechanical Systems Technical Office Engineer,"Shorouk City,",3,14 days,Data engineer,"·,Firefighting,·,AutoCAD,·,Communication skills,·,Design,·,English",
Confidential -,Fire alarm & Control Systems Design Engineer,"Shorouk City,",3,14 days,Data engineer,"·,CCTV,·,Communication,·,Communication skills,·,Control,·,Design",
Confidential -,Lightning Protection System Engineer,"Shorouk City,",3,14 days,Data engineer,"·,Lightning protection,·,AutoCAD,·,Design,·,English",
Nesstra Egypt  -,Quality Control Engineer ( LV Panels,"6th of October,",3,13 days,Data engineer,"·,quality,·,Quality Assurance,·,Quality Control,·,Production,·,Low Voltage Panels",
Harvest Foods -,Electrical Engineer.,"6th of October,",3,,Data engineer,"·,Electrical,·,PLC",
New Plan  -,Electrical Procurement Engineer,"Heliopolis,",3,,Data engineer,"·,Communication,·,Design,·,Electrical,·,Electrical manufacturing",
Misr Elhegaz Group -,Electrical Engineer,"10th of Ramadan City,",3,,Data engineer,"·,Electrical,·,Manufacturing,·,Production,·,Sales,·,Skills",
New Plan  -,Mechanical Procurement Engineer,"Heliopolis,",3,,Data engineer,"·,Mechanical",
OPPO Egypt  Manufacturing -,Senior Process Engineer,"10th of Ramadan City,",3,,Data engineer,"·,communications,·,Computer Science,·,Electronics,·,Electrical,·,Information Technology (IT)",
XYZ Surveying -,Survey Engineer,"Red Sea,",3,,Data engineer,"·,AutoCAD,·,gps,·,Surveying,·,total station,·,Civil",
ARX Developments -,Senior Electrical Technical Office Engineer,"Cairo,",3,,Data engineer,"·,Electrical,·,Technical Office,·,AutoCAD,·,Lighting,·,Microsoft Office,·,Power,·,Projects",
Youxel -,Software Project Manager,"Maadi,",4,1 month,software,"·,PMP,·,Project Management,·,Microsoft Office,·,CMMI,·,Scrum,·,Agile",
ISST-FIBER OCEAN -,Software engineer,"Cairo,",4,1 month,software,"·,Computer Science,·,Information Technology (IT),·,Java,·,Programming",
HITS Solutions -,Software Developer,"Nasr City,",4,1 month,software,"·,Information Technology (IT),·,Computer Science,·,Engineering,·,Computer Engineering,·,Integration,·,JSON",
Link Development -,Software Technical Lead-Nodejs,"Cairo,",4,1 month,software,"·,Computer Science,·,Node.js",
Our Education -,Software Sales Manager,"Nasr City,",4,1 month,software,"·,Management,·,Sales Target,·,Sales,·,Leadership",
Informatique Education -,Software Project Coordinator,"Cairo,",4,2 months,software,"·,Computer Science,·,Information Technology (IT),·,Management,·,Microsoft Project,·,Project,·,Project Management",
3i Vision LTD. -,Software Pre Sales Engineer,"Giza,",4,2 months,software,"·,CRM,·,Engineering,·,Microsoft,·,Microsoft Office,·,Presales,·,Sales,·,sales skills",
