company_name,job_title,location,page_number,posted_time,search_keyword,technologies,years_of_experience
HIGHBASE TRADING W.L.L,Senior Full Stack PHP Laravel Developer (Remote - Full Time),Cairo,8,18 days,backend,"·, PHP, HTML5, CSS3, Laravel, MySQL, Vue.js, Tailwind, Front-End Development",
Babeleye,Full Stack Developer,Maadi,8,18 days,backend,"·, Computer Science, Engineering, Software Development, Software Engineering, Information Technology (IT), Software, Laravel, jQuery",
TXG ,Senior Frontend Developer (React),Cairo,8,19 days,backend,"·, Git, React, TypeScript, RESTful APIs, HTML5, CSS3, Code, Computer Science",
Confidential,Technical Project Manager,Smouha,8,21 days,backend,"·, Communication skills, PMP, Agile, JavaScript, Engineering, Project Management",
Bouri Group,Marketing Executive,New Cairo,8,22 days,backend,"·, communications, Digital, English, Market Research, Marketing, Research, Writing, Arabic",
Smartly,"Front-End Developer (Blazor, React, Vue, Angular)",Nasr City,8,23 days,backend,"·, Blazor, React, Vue.js",
GBTECH,Senior PHP Developer,Tanta,8,1 month,backend,"·, PHP, Laravel, JavaScript, HTML, CSS, MySQL, OPP, Software Engineering, Software Development",
POM100,Senior PHP Developer,6th of October,8,1 month,backend,"·, PHP, Software Development, CSS, Git, HTML, Angular, Computer Science, Information Technology (IT), JavaScript",
Biobusiness,.NET Full Stack Developer,Hadayek Alahram,8,24 days,backend,"·, .Net, Angular, Full Stack",
UNI Power,Electrical Project Manager,6th of October,9,17 days,Data engineer,"·, Electrical, Project Manager, Project, Project Management, PMP, Solar Energy",
ABCO Group ,Planning Engineer,Bourj Alarab,9,12 days,Data engineer,"·, Planning, Manufacturing, Project Management, Production Planning, Production, MRP",
EG Master,Junior Civil Engineer – Technical Office,Sheraton,9,17 days,Data engineer,"·, Asd, Auto cad, Microsoft Office, AutoCAD, CAD, Civil, Design",
Arcelormittal Egypt,Mechanical Design Engineer,Badr City,9,19 days,Data engineer,"·, Design, Mechanical Design, Production, Mechanical, SolidWorks",
Confidential,"Data Management Specialist ""Saudi Arabian only""",Riyadh,9,26 days,Data engineer,"·, business, Communication, Administration, Microsoft Office, Communication skills, Management",
Efada Technology,System Engineer,New Cairo,9,18 days,Data engineer,"·, Active Directory, Cloud, Azure, Information Technology (IT), Communication skills, MCSA",
Talaat Moustafa Group,Senior System Engineer,Cairo,9,17 days,Data engineer,"·, CCNA, MCSE, Azure, CEH, Information Technology (IT), System Administration",
BrickRed Technologies,Sr. Data Engineer,Cairo,9,2 months,Data engineer,"·, cloudera, Computer Science, Banking, SQL, Information Technology (IT)",
Smart Technology Solutions,IT Engineer,New Damietta,9,14 days,Data engineer,"·, IT Support, Communication skills, Information Technology (IT), IT, Network Administration, Azure, Active Directory, Computer Science, IT infrastructure management",
EAST ,Senior Project Control Engineer - Steel Structure,Maadi,9,16 days,Data engineer,"·, Civil, Project, Steel Structure, Cost Control",
Storlytics ,Renewable Energy Engineer,Cairo,9,21 days,Data engineer,"·, English, AutoCAD, Renewable Energy, Power, PVsyst, Python",
Terra Egypt,Business Development Engineer,New Cairo,9,17 days,Data engineer,"·, Business Development, CRM, Sales, Negotiation, Technical Presentations, Client Relationships, MS Office Suite, Communication",
Efada Technology,BI DWH Reporting Specialist,6th of October,9,21 days,Data engineer,"·, business, Power BI, BI, Information Technology (IT), SQL",
Selah ElTelmeez For Publishing & printing,HVAC Engineer,Obour City,9,24 days,Data engineer,"·, HVAC, Analytical, EHS, Equipment, Repair, HVAC Maintenance",
ESLSCA University,Network Engineer,6th of October,9,24 days,Data engineer,"·, Information Technology (IT), Network, Networking, Computer Science",
Genpact,PTP AP Payments Specialist,New Cairo,7,21 days,Ai,"·, Microsoft Excel, Accounting",
Confidential,Finance Manager,10th of Ramadan City,7,1 month,Ai,"·, Accounting, Finance, Financial Analysis, Financial Management, SAP, Tax, Financial, CFA",
Genpact,Digital marketing in Sales team,New Cairo,7,23 days,Ai,"·, Sales, English, Marketing, Digital Marketing, Communication, media",
Specialized Seamless Services ,Data Analytics Specialist (sales department),Heliopolis,7,23 days,Ai,"·, Data Analytics, Computer Science",
Genpact,Junior Ad Sales Specialist,New Cairo,7,23 days,Ai,"·, Sales, English, Marketing, Digital Marketing, Communication, media",
Genpact,Ads Sales Quality Analyst (QA),New Cairo,7,23 days,Ai,"·, Sales, QA",
Genpact,Sales team in digital marketing,New Cairo,7,23 days,Ai,"·, Sales, English, Marketing, Digital Marketing, Communication, media",
samy ayed group,Agricultural Engineer,Minya,7,28 days,Ai,"·, Agricultural, Agricultural Engineering, Agriculture, Farms, Irrigation, Management, Operations, Communication, Communication skills",
Nile Creations,WordPress & Web design Video Tutorials and Content Creator,Heliopolis,7,25 days,Ai,"·, SEO, E-marketing, Digital Marketing, Social Media, Marketing, English, WordPress",
Confidential,Frappe & ERPNext Developer,Riyadh,7,26 days,Ai,"·, Python, jQuery, JavaScript, HTML, erpnext, CSS, Computer Science",
Osolutions,Growth Marketing Internship,Nasr City,7,26 days,Ai,"·, Digital Marketing, Digital, Communication, Business Development, Social Media, Marketing, Analysis",
Goldbar,Calling Assistant (Lead Generation & Follow-Ups),Cairo,7,27 days,Ai,"·, Sales, English, Outbound Calls, Cold Calling, Dialler, CRM",
Genpact,Junior Account Payable Specialist,Cairo,7,27 days,Ai,"·, Finance, Microsoft Office, Payable, Accounting, Accounts Payable",
Global Brands,Senior Account Manager - Digital Transformation Advisor,New Cairo,7,1 month,Ai,"·, Account Management, Business Administration, Sales, sales skills, CRM, Communication, English",
scandiweb,Junior Full-stack Developer (React.js + PHP)/Alexandria,Alexandria,7,1 month,Ai,"·, PHP, React.js, Vue.js, Magento, CSS, MySQL, GraphQL, JS, Development",
Millensys,Regional Sales Manager - Healthcare Solutions,New Cairo,10,,software,"·, Communication, Customer Service, Healthcare, Negotiation, Presentation, sales skills, Sales Target",
Halwani Bros,General Accountant,10th of Ramadan City,10,,software,"·, Accounting, Finance, Financial Analysis, Financial Management, SAP, analytical, Microsoft Excel",
Confidential,Accountant,Nasr City,10,,software,"·, Accounting, Financial Reporting, Commerce",
Nawar,Sales Manager,Tagiura,10,,software,"·, Communication skills, Customer Service, digital marketing, Marketing, Operations, sales skills, Sales Target, Sales",
Algoriza,Senior Dot Net Developer,Giza,10,,software,"·, .Net, Computer Science, CSS, CSS3, Design, HTML5, Information Technology (IT)",
My Cash Software,Sales Specialist,Cairo,10,16 days,software,"·, Sales, CRM, Marketing, Retail, sales skills, Sales Target, business, Customer Service",
Confidential,Accountant Section Head - Construction,Cairo,10,,software,"·, Accounting, Construction, Finance",
DewanSoft,Sales Specialist B2B,Haram,10,,software,"·, B2B, business, Business Administration, Communication, English, CRM, Microsoft Office, Sales",
Mawared Hr system,Senior Business Development Executive - SaaS HRMS,Mohandessin,10,,software,"·, B2B, Business Development, Communication, CRM, Sales, sales skills, Sales Target",
SODIC Clubs ,HR Specialist,6th of October,10,,software,"·, Communication skills, Human Resources (HR), Personnel, Recruitment, Skills, HR, Labor Laws, Communication",
Incotech for Electrical Industries,General Accountant,10th of Ramadan City,10,,software,"·, Accounting, ERP, Finance, Financial Management, General Ledger, Financial Analysis, excel, GAAP",
Petromix middle East,Sales Engineer,Obour City,10,,software,"·, Sales, sales skills, Sales Target, Engineering, Presentation, technical, Communication, Development, Selling",
AD,Accountant,Monufya,10,,software,"·, Accounting, Financial Management, Finance, excel, Financial Analysis, CMA, CPA, GAAP",
Monglish Academy,Senior Accountant And Financial Analyst,Alexandria,10,,software,"·, Accounting, CMA, Budgeting, Financial Management, Financial Analysis, Tax, excel, Finance",
OPPO Egypt ,Finance Manager (Manufacturing),10th of Ramadan City,10,,software,"·, Accounting, Manufacturing, Manufacturing Process, Finance, Finance Management, Financial Services",
Spark Systems,Back-end .NET Core Developer,Sheikh Zayed,9,17 days,frontend,"·, .Net, .net core, ASP, ASP.Net, Information Technology (IT), Software Development, Computer Science, Software Engineering",
Confidential,Full Stack Engineer,Cairo,9,1 month,frontend,"·, Angular, React, Python, Backend, Front End",
Ultimate Solutions Egypt,Senior .NET Core Developer,Abu Qir,9,19 days,frontend,"·, AWS, Azure, Computer Science, Design, Development, Information Technology (IT), Linq",
Ultimate Solutions Egypt,Oracle Developer forms,Sheikh Zayed,9,19 days,frontend,"·, Communication skills, Computer Science, Database, Information Technology (IT), Oracle, PL/SQL, Oracle Database, Software Development",
POM100,Senior PHP Developer,6th of October,9,1 month,frontend,"·, PHP, Software Development, CSS, Git, HTML, Angular, Computer Science, Information Technology (IT), JavaScript",
Confidential,Remote Senior Full-Stack Developer,Cairo,9,21 days,frontend,"·, shopify, liquid, react, vue.js, html5, MySQL, JavaScript, Figma",
Confidential,Backend Team Lead,Smouha,9,21 days,frontend,"·, backend, Communication skills, Scrum, Java, Spring Boot, Microservices Architecture",
Confidential,Technical Project Manager,Smouha,9,21 days,frontend,"·, Communication skills, PMP, Agile, JavaScript, Engineering, Project Management",
Yodawy Med,Junior Full Stack Developer,Mohandessin,9,22 days,frontend,"·, Computer Science, Engineering, Full Stack, Software Development, Software Engineering, JavaScript",
Nile Creations,Full-Stack WordPress Developer,Heliopolis,9,1 month,frontend,"·, PHP, MySQL, Magento, WordPress, Information Technology (IT), Web Development, Plugins, CakePHP",
LMesh,Full Stack Developer,Schiedam,9,1 month,frontend,"·, AWS, Full Stack Development, Cloud, Software Development, React, Docker, JavaScript, Node.js",
ITIDA,Web Developer,Smart Village,9,24 days,frontend,"·, Web Development, Computer Science",
BI-Technologies,Full stack Developer (.Net Core & Angular),New Cairo,9,24 days,frontend,"·, ASP.NET, Software Development, .NET, Information Technology (IT), Full Stack, Computer Science, Computer Engineering, Database Design, Data Modeling",
Tafeel,.NET developer,Jeddah,9,25 days,frontend,"·, .Net, Software Development, Information Technology (IT), Programming",
compsoft,AI & Software Trainer,Giza,9,25 days,frontend,"·, Computer Science, Information Technology (IT), Software, Software trainer, AI, Software Engineering, Big Data",
Global Brands,Senior .Net Developer,New Cairo,7,25 days,Cloud,"·, .Net, ASP.Net, JavaScript, MVC, Software Development, SQL",
Devency  ,Frontend Engineer,Nozha,7,,Cloud,"·, Software Development, Engineering, React, React.js, UI, front-end, Typescript, Agile",
Creative Motion,Odoo Developer,Maadi,7,,Cloud,"·, CSS, Odoo Development, Information Technology (IT), Computer Science, Python, Communication skills, Development, Engineering",
Alshaya,Senior Manager - Data Analytics,Nasr City,7,,Cloud,"·, Data Analytics, CRM, Quantitative Research, Commercial Analysis, Performance Measurement, Loyalty Programme, Performance Analytics, Loyalty Programme Analytics",
Craftsman SFZ,BIM Architect,Salalah,7,,Cloud,"·, Revit, Architecture, Drawings, Engineering, BIM, BIM Modeling, Revit BIM",
Bevatel,Senior Software Sales Specialist,Dokki,7,8 days,Cloud,"·, CRM, sales skills, Negotiation, negotiation skills, Software, Information Technology (IT), IT, Sales",
Confidential,Senior Flutter Developer (On-site),Nasr City,7,8 days,Cloud,"·, Android Development, Flutter, APIs, Software Development, iOS, Android, Github, Information Technology (IT), Flutter developer",
Bainona Engineering Company ,BIM Manager,Nasr City,7,9 days,Cloud,"·, Architecture, Communication, BIM, Leadership, Revit, BIMManager",
Intaj Alamal,IT Specialist,Maadi,7,9 days,Cloud,"·, Computer Science, Information Technology (IT), Technical Support, IT",
Cloud9 Academy,English Nursery Teacher,Cairo,7,18 days,Cloud,"·, English Teaching, Nursery teacher, Nursery, Teacher, English, Education, Communication, english language, English Literature",
Akvelon,Senior .Net Developer,Bellevue,7,1 month,Cloud,"·, Azure, .Net, English, Communication skills, Computer Science, Development, Information Technology (IT), Mssql",
Tafeel,Software Engineer,Riyadh,7,16 days,Cloud,"·, Software Development, Quality Assurance, Information Technology (IT), ISTQB, Software Testing, Computer Science, Testing",
My Cash Software,Sales Specialist,Cairo,7,16 days,Cloud,"·, Sales, CRM Software, CRM, Marketing, Retail, sales skills, Sales Target, business, Customer Service",
Stage systems,Oracle Fusion Consultant,Riyadh,7,17 days,Cloud,"·, Communication skills, Computer Science, Fusion, ERP, Implementations, Information Technology (IT), Oracle, Oracle Fusion",
Elabd Foods,Business Analyst,Abu Rawash,7,1 month,Cloud,"·, Agile, Analysis, analytical, Business Analysis, Data Analysis, Information Technology (IT), Python",
Tafeel,.NET developer,Jeddah,9,25 days,backend,"·, .Net, Software Development, Information Technology (IT), Programming",
SalesArm,Senior Mobile Application Developer,New Cairo,9,1 month,backend,"·, Android, Design, Information Technology (IT), iOS, mobile applications, Mobile Development, Software Development, Swift, UI",
Egpay,Devops Engineer,Maadi,9,28 days,backend,"·, DevOps, CI/CD, Engineering, Software Engineering, Docker, Information Technology (IT), Computer Science",
Abaya Noir,Wordpress Developer,Heliopolis,9,29 days,backend,"·, WordPress, Information Technology (IT), developer, Plugins",
Foozu,Full Stack Developer,Sheikh Zayed,9,2 months,backend,"·, JavaScript, HTML, Software Development, Typescript, React Native, React.js, RESTful APIs, APIs, Computer Science",
Madar Soft,iOS Developer,Fleming,9,1 month,backend,"·, Computer Science, Core Data, Core Animation, Information Technology (IT), Git, iOS, Objective-C, RESTful",
Rizme,Mobile Developer (Flutter),6th of October,9,2 months,backend,"·, Development, flutter, Mobile Development",
Ejad,Senior Flutter Developer,Dokki,9,1 month,backend,"·, iOS, Android, Flutter",
Rizme,Mobile Team Lead (Flutter),6th of October,9,2 months,backend,"·, Mobile Development, Software Engineering",
Dwell Egypt,Full Stack Developer,New Cairo,9,1 month,backend,"·, Real Estate, Computer Science, Information Technology (IT), Software, Java",
Genie,Full Stack Developer,Alsadat City,9,1 month,backend,"·, React, Django Framework, Python, tailwindcss, Full Stack Developer, JavaScript, Odoo, Computer Science",
