search_keyword,page_number,job_title,company_name,location,posted_time,years_of_experience,technologies
Data engineer,21,Marketing Specialist,HSE Contractors for CPM Scheduling Consultants -,"Dokki,",26 days,,"·,email marketing,·,E-Marketing,·,Social Media,·,marketing specialist,·,Marketing,·,English"
Data engineer,21,Senior BIM Coordinator,3Concepts For Design & Decoration -,"Cairo,",24 days,,"·,Architecture,·,AutoCAD,·,Coordinator,·,BIM,·,Revit"
Data engineer,21,Structure BIM Coordinator,HSE Contractors for CPM Scheduling Consultants -,"Giza,",23 days,,"·,AutoCAD,·,BIM,·,Navisworks,·,Revit,·,Steel Structure,·,Architecture,·,BIM Modeling"
Data engineer,21,Laravel Developer,pavami -,"Cairo,",25 days,,"·,API,·,backend,·,Laravel,·,PHP,·,MySQL,·,Computer Science,·,front-end"
Data engineer,21,"SAP PP/PM/QM Consultant (Production Planning, Plant Maintenance, and Quality Management)",Sphinx Glass -,"Alsadat City,",23 days,,"·,Computer Science,·,Information Technology (IT),·,Maintenance,·,PM,·,QM,·,SAP,·,SAP PP"
Data engineer,21,Continuous Improvement Engineer,Masria Digital Payment (MDP) -,"10th of Ramadan City,",2 months,,"·,Continuous Improvement,·,Six Sigma,·,kaizen,·,Quality Control,·,Production,·,QC"
Data engineer,21,Senior Software Developer,Gila Electric -,"Cairo,",27 days,,"·,Design,·,Software Development"
Data engineer,21,Mechanical Maintenance Engineer,Minraf  -,"Obour City,",2 months,,"·,Electrical Power,·,Maintenance,·,Installation,·,Repair"
Data engineer,21,Technical Office Engineer (Heavy Equipment) ‎,Teckman Heavy Equipment -,"Shorouk City,",2 months,,"·,AutoCAD,·,Communication skills,·,Maintenance,·,English"
Data engineer,21,Tender & Procurement Electrical Engineer,Experts -,"Heliopolis,",2 months,,"·,Tendering,·,precurment,·,Design,·,drawing, BOQ,·,Communication skills"
Data engineer,21,Strategic Sales Engineer,SignPro -,"New Cairo,",2 months,,"·,Architecture,·,Business Development,·,Interior Finishing,·,CRM"
Data engineer,21,Civil Engineer,International Business Systems I.B.S. -,"New Cairo,",2 months,,"·,Construction,·,AutoCAD,·,3D,·,Civil"
Data engineer,21,Planning Lead (S&OP Lead),Giza Seeds and Herbs -,"Giza,",30 days,,"·,Problem Solving,·,Leadership,·,Adaptability,·,Strategic Thinking"
software,22,Quality Assurance Manager,"Value Source Group Co., Ltd. -","Cairo,",18 days,,"·,Audit,·,Quality Control,·,Quality Assurance,·,English,·,Communication skills,·,Compliance,·,Textile,·,Communication,·,Engineering"
software,22,Full stack Software Developer,Masria Digital Payment (MDP) -,"10th of Ramadan City,",2 months,,"·,Angular,·,Computer Science,·,Information Technology (IT),·,Programming,·,JavaScript"
software,22,Frontend Engineer,Devency   -,"New Nozha,",19 days,,"·,Engineering,·,React,·,React.js,·,UI,·,front-end,·,Typescript,·,Agile"
software,22,Senior Design Engineer,ICON Holding -,"Helwan,",15 days,,"·,AutoCAD,·,Civil Engineering,·,Civil,·,Computer Science,·,Construction,·,Engineering,·,Information Technology (IT),·,MS Office,·,Project"
software,22,Graphic Designer,Zinox&Master -,"Obour City,",19 days,,"·,Graphic Design,·,Adobe Creative Suite,·,Adobe Photoshop,·,Branding,·,Creative,·,Design,·,Graphic,·,Adobe illustrator"
software,22,Business Development Executive,LEANON Hub -,"Cairo,",15 days,,"·,Business Development,·,Marketing,·,Sales,·,sales skills,·,business,·,Partnership Development,·,Partnership Management,·,Lead Generation,·,Sales Planning"
software,22,Accountant,TN -,"Beni Suef,",19 days,,"·,Accounting,·,ERP,·,Auditing,·,Cash Flow,·,excel,·,Finance,·,Financial Analysis,·,Microsoft Excel"
software,22,Software Quality Assurance (QA) Tester,Advanced Solutions -,"Nasr City,",2 months,,"·,Computer Science,·,Information Technology (IT),·,Quality Control,·,Programming,·,Testing"
software,22,Software Business Analyst,Safa Soft -,"Maadi,",2 months,,"·,Agile,·,Analysis,·,business,·,Analyst,·,Business Administration,·,Business Analysis,·,Computer Science"
software,22,Flutter Software Developer,Confidential -,"6th of October,",2 months,,"·,Computer Science,·,Design,·,Development,·,HTML,·,Information Technology (IT)"
software,22,General Accountant,Accfin Oy -,"Helsinki,",20 days,,"·,Accounting,·,Finance,·,IFRS,·,Tax,·,General Ledger,·,English,·,CMA,·,excel"
software,22,Sales Executive,Fitness Terminal -,"Dubai,",20 days,,"·,Sales,·,Sales Executive,·,Communication,·,Negotiation,·,CRM,·,sales skills,·,Sales Target"
software,22,Accountant,Supplier to Consumer (S2C) -,"Maadi,",21 days,,"·,Accounting,·,Finance,·,excel,·,Reporting,·,Financial Management,·,Financial Analysis,·,Accounting principles,·,Financial Reporting"
software,22,Graphic Designer,Domain -,"Nasr City,",23 days,,"·,Design,·,Graphic,·,Graphic Design,·,photoshop,·,Adobe Photoshop,·,Adobe illustrator,·,Arts,·,Fine Arts,·,illustrator"
software,22,Software Quality Control Engineer,Nahdet Misr Publishing Group -,"Mohandessin,",2 months,,"·,Computer Science,·,Quality Control"
Data engineer,22,Production Engineer,Aller Aqua Egypt -,"6th of October,",2 months,,"·,Computer Skills,·,English,·,Agriculture,·,Lean manufacturing,·,Manufacturing,·,Microsoft Office,·,Production"
Data engineer,22,Planning Manager,Saint-Gobain -,"Ain Sokhna,",25 days,,"·,Administration,·,Communication skills,·,Planning,·,Operations,·,CPIM,·,Supply Chain,·,Sales,·,ERP"
Data engineer,22,Senior Supply Chain Planner,Nahdet Misr Publishing Group -,"6th of October,",28 days,,"·,CPIM,·,analytical,·,Supply Chain,·,demand,·,Planning,·,Supply,·,Production,·,Logistics"
Data engineer,22,Presales Engineer,Target Integrated Systems -,"Maadi,",2 months,,"·,Communication,·,Communication skills,·,Computer Science,·,Information Technology (IT),·,English,·,network"
Data engineer,22,Sheet Metal Production Engineer,Teba United -,"10th of Ramadan City,",2 months,,"·,Communication skills,·,Production,·,Sheet Metal,·,Manufacturing,·,CAD/CAM"
Data engineer,22,Cost Control & Planning Engineer,Ayoun Masr Co For Tourism Development -,"New Cairo,",2 months,,"·,Civil,·,Primavera,·,Planning,·,Site,·,Cost Control,·,Contractor,·,Cost"
Data engineer,22,General Manager Of Operations,Nour Eldin Elsherif for Trading vehicles -,"Katameya,",27 days,,"·,Management,·,After-sales,·,automotive,·,Operations,·,supply chain management,·,E-Commerce,·,Tires,·,Spare Parts Management"
Data engineer,22,"Software Developer ""Outsourced Cash team""",Efada Technology -,"6th of October,",28 days,,"·,Agile,·,Information Technology (IT),·,Java,·,Software Development,·,Computer Science,·,Agile Methodology,·,AWS,·,Cloud"
Data engineer,22,Frontend Developer - Fully Remote Job,Osus Group  -,"Cairo,",1 month,,"·,CSS3,·,Computer Science,·,Software Development,·,front-end,·,HTML5,·,Information Technology (IT),·,JavaScript"
Data engineer,22,Surveyor,Samcrete Engineers & contractors -,"Ismailia,",26 days,,
Data engineer,22,Architect Technical Office Engineer,Orient Egypt -,"Dokki,",2 months,,"·,Architecture,·,BOQ,·,Finishing,·,concrete,·,Technical Office"
Data engineer,22,Backend Developer ( PHP & Laravel ),Softxpert Incorporation  -,"Alexandria,",28 days,,"·,Computer Science,·,Information Technology (IT),·,Laravel,·,Software,·,Software Development,·,PHP"
Data engineer,22,BIM Manager (Architecture / Civil),ACE Consulting Engineers  (Moharram - Bakhoum  -,"Mohandessin,",27 days,,"·,Architecture,·,BIM,·,Project Management"
Data engineer,22,Architecture Technical Office Engineer,Shehab Mazhar -,"Mohandessin,",2 months,,"·,Architecture,·,AutoCAD,·,Drawings,·,Shop Drawings,·,Microsoft Office,·,Communication skills,·,Quantity Surveying"
Data engineer,22,Business Analyst,Elabd Foods -,"Abu Rawash,",1 month,,"·,Agile,·,Analysis,·,analytical,·,Business Analysis,·,Information Technology (IT),·,Python"
software,23,Business Application Developer,Suez Canal container Terminal -,"Port Fuad,",24 days,,"·,application,·,application Developer,·,business application,·,Business Development,·,developer"
software,23,Sales Setter,Virtual Worker Now -,"New York City,",24 days,,"·,Customer Service,·,English,·,outboundsales,·,Sales,·,Outbound Calls,·,Cold Calling"
software,23,Senior PHP Developer,Egpay -,"Maadi,",24 days,,"·,Startup,·,SOAP,·,Laravel,·,GIT,·,AngularJS,·,RESTful,·,Java,·,javaScript"
software,23,Engineering Team Lead (PHP Laravel & WordPress),Boca Pro  -,"Maadi,",25 days,,"·,Agile,·,Communication skills,·,Computer Science,·,Development,·,Engineering,·,Information Technology (IT),·,PHP,·,Laravel"
software,23,Telesales Representative,Care Management Services -,"Maadi,",22 days,,"·,Communication,·,CRM,·,Customer Service,·,Negotiation,·,negotiation skills,·,Sales,·,sales skills"
software,23,Graphic Designer,El Forsan -,"Cairo,",25 days,,"·,Adobe illustrator,·,Adobe Photoshop,·,Design,·,Arts,·,dreamweaver,·,Fine Arts,·,Graphic,·,Graphic Design"
software,23,Senior Cloud Solution Architect,EXALT Technologies  -,"Sheraton,",25 days,,"·,Cloud,·,Computer Science,·,DevOps,·,Engineering,·,Information Technology (IT),·,Infrastructure,·,Linux"
software,23,Full Stack Developer,LMesh -,"Schiedam,",23 days,,"·,AWS,·,Full Stack Development,·,Cloud,·,React,·,Docker,·,JavaScript,·,Node.js"
software,23,Sales Engineer,imaging systems engineering -,"Maadi,",24 days,,"·,engineer,·,AutoCAD,·,Revit,·,3ds Max,·,Communication skills,·,English"
software,23,Quality control and Support Specialist,Stitch for technology solutions -,"Heliopolis,",26 days,,"·,Quality Control,·,Quality Assurance,·,Analytical Skills,·,JIRA,·,QA,·,quality,·,Selenium"
software,23,Tax Accountant,Makeplace Developments -,"New Cairo,",23 days,,"·,Accounting,·,Finance,·,Tax Analyst"
software,23,Product Design Engineer,Aly Arafa -,"New Cairo,",23 days,,"·,design engineer,·,Engineering,·,Design,·,CAD,·,Mechanical Engineering"
software,23,Accountant,Brother pharma  -,"Mansoura,",23 days,,"·,Accounting,·,Financial Analysis,·,Finance,·,excel,·,Financial Management"
software,23,Chief Technology Officer,SellAbroad -,"New Cairo,",23 days,,"·,e-commerce application,·,Shopify Integration,·,Hiring,·,Professional Scrum Master,·,Communication,·,Computer Engineering,·,Computer Science,·,Information Technology (IT),·,Logistics"
software,23,Technical Office Senior Engineer – Lifting operations,Ship & C.R.E.W  -,"Stanley,",23 days,,"·,AutoCAD,·,Communication,·,Engineering,·,Leadership,·,Mechanical Engineering,·,Operations,·,Technical Office"
Data engineer,23,Road Design Engineer,SHAWAHID ROADS INDUSTRIAL COMPANY   -,"Gharbia,",2 months,,"·,Design,·,Information Technology (IT),·,Road Design,·,Computer Science"
Data engineer,23,Tendering And Procurement Electrical Engineer,Emco Tech -,"Sheraton,",2 months,,"·,Electrical,·,Tendering,·,Procurement"
Data engineer,23,Chief Technology Officer,SellAbroad -,"New Cairo,",23 days,,"·,e-commerce application,·,Shopify Integration,·,Hiring,·,Professional Scrum Master,·,Communication,·,Computer Science,·,Information Technology (IT),·,Logistics"
Data engineer,23,Foreign Procurement Specialist,Sphinx Glass -,"Alsadat City,",25 days,,"·,Purchasing,·,Procurement,·,ERP,·,Industrial,·,Manufacturing,·,Supply Chain,·,Computer Skills"
Data engineer,23,Electrical Tender Section Head,GMC -,"Cairo,",27 days,,"·,Design"
Data engineer,23,iOS Developer,Madar Soft -,"Fleming,",1 month,,"·,Computer Science,·,Core Animation,·,Information Technology (IT),·,Git,·,iOS,·,Objective-C,·,RESTful"
Data engineer,23,BIM Manager,IDA Engineering -,"Garden City,",27 days,,"·,Design Management,·,BIM,·,Revit,·,Navisworks,·,BIM Modeling,·,Revit Dynamo,·,Grasshopper"
Data engineer,23,Project Scheduler,Egyptrol -,"Cairo,",1 month,,"·,Planning,·,Primavera P6,·,Project Management"
Data engineer,23,Senior Backend Developer,EZeats  -,"Heliopolis,",1 month,,"·,backend,·,Computer Science,·,Information Technology (IT),·,Software Development,·,Development,·,AWS,·,Node.js"
Data engineer,23,Senior Business Analyst,Youxel -,"Cairo,",27 days,,"·,Business Analysis,·,Information Technology (IT),·,Software Development,·,Software,·,Computer Science"
Data engineer,23,Head of Architecture Department,AZURE -,"New Cairo,",27 days,,"·,Architecture,·,Management,·,Teaching"
Data engineer,23,Production Manager,Confidential -,"New Cairo,",29 days,,"·,Design,·,Project Management,·,Leadership,·,Management,·,Construction"
Data engineer,23,Senior Data Analyst,British University of Egypt -,"Shorouk City,",2 months,,"·,Analysis,·,BI,·,Microsoft Excel"
Data engineer,23,Quality Lab Engineer,Methode Electronics Egypt  -,"Nasr City,",2 months,,"·,Chemistry,·,Quality Assurance,·,Analysis,·,Six Sigma,·,Testing,·,Quality Control,·,quality"
Data engineer,23,IT Specialist - Hurghada,Seldar Egypt -,"Hurghada,",27 days,,"·,Information Technology (IT),·,Computer Science,·,Installation,·,Technical Support,·,Computer,·,Science,·,IT"
software,24,Design & Estimaition Engineer,Elsewedy industries -,"New Cairo,",23 days,,"·,Communication,·,AutoCAD,·,Computer Science,·,Electrical Engineering,·,Electrical,·,Design,·,Information Technology (IT)"
software,24,Sustainability Engineer,REDCON Construction Co. S.A.E -,"Cairo,",24 days,,"·,Green Building,·,sustainability,·,Environmental Engineering,·,Energy,·,Construction,·,LEED,·,BREEAM"
software,24,Senior Accountant,Confidential -,"New Cairo,",24 days,,"·,Accounting,·,business,·,Financial,·,Financial Analysis,·,Financial Management"
software,24,Senior PHP Developer,GBTECH -,"Tanta,",26 days,,"·,PHP,·,Laravel,·,JavaScript,·,HTML,·,CSS,·,MySQL,·,OPP"
software,24,ERP Specialist,Prifix -,"Bourj Alarab,",24 days,,"·,Administration,·,Analysis,·,computer,·,Computer Engineering,·,Computer Hardware,·,Computer Science,·,Information Technology (IT)"
software,24,Sales Executive,Confidential -,"Obour City,",26 days,,"·,B2B,·,business,·,CRM,·,Customer Service,·,English,·,Communication,·,Sales Target"
software,24,IT Help Desk Specialist,realme -,"Nasr City,",24 days,,"·,Help Desk,·,Information Technology (IT),·,Computer Science,·,LAN,·,WAN,·,Computer Maintenance,·,Installation"
software,24,Graphic Designer,Confidential -,"khanka,",26 days,,"·,Adobe Photoshop,·,Adobe illustrator,·,Design,·,Graphic Design,·,indesign,·,Arts"
software,24,Senior PHP Developer,POM100 -,"6th of October,",24 days,,"·,PHP,·,CSS,·,Git,·,HTML,·,Angular,·,Computer Science,·,Information Technology (IT),·,JavaScript"
software,24,Senior Business Analyst,Youxel -,"Cairo,",27 days,,"·,Business Analysis,·,Information Technology (IT),·,Engineering,·,Computer Science"
software,24,Accounting Manager,Confidential -,"Heliopolis,",24 days,,"·,Finance,·,Financial Management,·,Financial Analysis,·,Accounting,·,Financial Control,·,Microsoft Office,·,CMA,·,Commerce"
software,24,HR & Payroll Application Consultant,HITS Solutions -,"Nasr City,",25 days,,"·,Business English,·,Technical Support,·,Customer Support,·,HR Systems,·,Commerce,·,Database,·,Configuration"
software,24,Creative Manager,Credence -,"Hurghada,",24 days,,"·,Art,·,Creative,·,Graphic,·,Graphic Design,·,Design,·,photoshop,·,Social Media,·,illustrator"
software,24,Tele Marketing Agent,MINT SOLUTIONS -,"Cairo,",24 days,,"·,Tele marketing,·,Sales,·,sales skills,·,marketing agent,·,Marketing,·,Communication,·,Customer,·,CRM"
software,24,General Accountant,Creative Motion -,"Maadi,",25 days,,"·,Accounting,·,excel,·,Finance,·,Financial Analysis,·,Financial Management,·,MS Excel,·,General Ledger"
Data engineer,24,Senior Business Development Engineer,Egytrans -,"New Cairo,",2 months,,"·,Business Development,·,English,·,Communication skills,·,Market Research,·,Sales"
Data engineer,24,IT Operations Manager,Zewail City -,"6th of October,",1 month,,"·,Information Technology (IT),·,IT,·,ERP,·,Computer Science,·,Project Management,·,Software"
Data engineer,24,Security Supervisor,GB Corp -,"Alsadat City,",28 days,,"·,Information Technology (IT),·,English,·,Computer Science,·,Security,·,Microsoft Office"
Data engineer,24,Oracle Application Manager,Confidential -,"Heliopolis,",1 month,,"·,application,·,Application Manager,·,Computer Science,·,Information Technology (IT),·,Manager,·,Oracle,·,oracle application"
Data engineer,24,Process Engineer,Confidential -,"khanka,",2 months,,"·,Process,·,Production,·,Production Process"
Data engineer,24,Software Tester - Fully Remote Job,Osus Group  -,"Cairo,",1 month,,"·,Quality Assurance,·,International Software Testing Qualifications Board,·,Software Testing,·,System Testing,·,Testing,·,Automation Testing,·,User Testing"
